(u'1962-07', -2.015242399876456)
(u'1985-04', -2.542162306265047)
(u'1965-11', -3.815515577690138)
(u'1975-03', 1.106306000901033)
(u'1964-12', 0.41857034037697827)
(u'1966-10', -0.5806567008553403)
(u'1995-09', -0.5907033838548532)
(u'1971-07', 0.6579164797311172)
(u'1998-06', -2.853897278091628)
(u'2005-08', -0.38149163006622544)
(u'1969-02', -2.34032575027696)
(u'1966-03', 0.36029032441528613)
(u'2011-01', 0.5678722675053254)
(u'1981-08', -0.5723727522255935)
(u'1977-12', 1.2784880044527662)
(u'1982-09', 0.6102930467907655)
(u'1996-08', 1.6859178873716676)
(u'1998-11', -3.4988265613167955)
(u'2001-04', 0.25014241085048905)
(u'1988-07', 0.13410208251842448)
(u'1983-02', 0.14486168030309443)
(u'1960-01', -0.9322607627930126)
(u'1956-04', -1.9724411852245254)
(u'1965-06', -0.35383976011119955)
(u'1994-02', -3.2605444367794107)
(u'1973-01', 3.4238022454929227)
(u'2006-09', 2.9519721380772523)
(u'1952-08', -1.041128858185541)
(u'2014-11', 2.3623403352242587)
(u'1968-09', 0.8131304432755915)
(u'1978-08', -0.44707526348296156)
(u'1951-09', 1.0307869727925834)
(u'1955-05', -2.0154625459887967)
(u'1959-01', -1.037694521342876)
